2025.10.06 02:00,582195.00000,585407.00000,581860.00000,584767.00000,16939,0
2025.10.06 03:00,584773.00000,585263.00000,583434.00000,583855.00000,18491,0
2025.10.06 04:00,583863.00000,586821.00000,583714.00000,586773.00000,13300,0
2025.10.06 05:00,586773.00000,588111.00000,586754.00000,587595.00000,10522,0
2025.10.06 06:00,587587.00000,589949.00000,587407.00000,589625.00000,11517,0
2025.10.06 07:00,589629.00000,592115.00000,589067.00000,591993.00000,13116,0
2025.10.06 08:00,591988.00000,593077.00000,590233.00000,590853.00000,14116,0
2025.10.06 09:00,590853.00000,590864.00000,589184.00000,590241.00000,15779,0
2025.10.06 10:00,590245.00000,591742.00000,589634.00000,591317.00000,18508,0
2025.10.06 11:00,591314.00000,593414.00000,591245.00000,592778.00000,17333,0
2025.10.06 12:00,592782.00000,593195.00000,592076.00000,592805.00000,11279,0
2025.10.06 13:00,592809.00000,593361.00000,591452.00000,592404.00000,12136,0
2025.10.06 14:00,592404.00000,592514.00000,590984.00000,592154.00000,15764,0
2025.10.06 15:00,592155.00000,592159.00000,588530.00000,589228.00000,22585,0
2025.10.06 16:00,589251.00000,591606.00000,588709.00000,591405.00000,21884,0
2025.10.06 17:00,591394.00000,593866.00000,590526.00000,593058.00000,22402,0
2025.10.06 18:00,593049.00000,594889.00000,592333.00000,594429.00000,18187,0
2025.10.06 19:00,594429.00000,595322.00000,592102.00000,593708.00000,17455,0
2025.10.06 20:00,593731.00000,594531.00000,593280.00000,594466.00000,12625,0
2025.10.06 21:00,594472.00000,595062.00000,594184.00000,594905.00000,9553,0
2025.10.06 22:00,594908.00000,595708.00000,594875.00000,595150.00000,9265,0
2025.10.06 23:00,595153.00000,595742.00000,594895.00000,595559.00000,4583,0
2025.10.07 01:00,594844.00000,597570.00000,594736.00000,595738.00000,11490,0
2025.10.07 02:00,595715.00000,597195.00000,595370.00000,596808.00000,7693,0
2025.10.07 03:00,596800.00000,598800.00000,596140.00000,596297.00000,16299,0
2025.10.07 04:00,596303.00000,596489.00000,595007.00000,595674.00000,11984,0
2025.10.07 05:00,595677.00000,596930.00000,595359.00000,596809.00000,7799,0
2025.10.07 06:00,596813.00000,597778.00000,595608.00000,597414.00000,8726,0
2025.10.07 07:00,597408.00000,598186.00000,597079.00000,598003.00000,7217,0
2025.10.07 08:00,598003.00000,598218.00000,595836.00000,596654.00000,11919,0
2025.10.07 09:00,596654.00000,597400.00000,595510.00000,595683.00000,13919,0
2025.10.07 10:00,595683.00000,595871.00000,593846.00000,594323.00000,19775,0
2025.10.07 11:00,594323.00000,596093.00000,593254.00000,595800.00000,15641,0
2025.10.07 12:00,595798.00000,597554.00000,595765.00000,596223.00000,12759,0
2025.10.07 13:00,596228.00000,597406.00000,596147.00000,597038.00000,9444,0
2025.10.07 14:00,597042.00000,598870.00000,596802.00000,598573.00000,11740,0
2025.10.07 15:00,598562.00000,600331.00000,598225.00000,600182.00000,17040,0
2025.10.07 16:00,600182.00000,601019.00000,598907.00000,600571.00000,22283,0
2025.10.07 17:00,600567.00000,602578.00000,599041.00000,602493.00000,23478,0
2025.10.07 18:00,602490.00000,603016.00000,598478.00000,599544.00000,24901,0
2025.10.07 19:00,599552.00000,602217.00000,598971.00000,601742.00000,21028,0
2025.10.07 20:00,601745.00000,603943.00000,601708.00000,603143.00000,16564,0
2025.10.07 21:00,603145.00000,604943.00000,602326.00000,604379.00000,16445,0
2025.10.07 22:00,604373.00000,604995.00000,603871.00000,604561.00000,12404,0
2025.10.07 23:00,604569.00000,605501.00000,604569.00000,605157.00000,5322,0
2025.10.08 01:00,605042.00000,605975.00000,604763.00000,605627.00000,4041,0
2025.10.08 02:00,605631.00000,607452.00000,605623.00000,607313.00000,7801,0
2025.10.08 03:00,607317.00000,609120.00000,607300.00000,608013.00000,13983,0
2025.10.08 04:00,608009.00000,610470.00000,606811.00000,610452.00000,14989,0
2025.10.08 05:00,610437.00000,611689.00000,609691.00000,611675.00000,12286,0
2025.10.08 06:00,611675.00000,612360.00000,611280.00000,611838.00000,8800,0
2025.10.08 07:00,611838.00000,613670.00000,611834.00000,613494.00000,9943,0
2025.10.08 08:00,613491.00000,615003.00000,613177.00000,613992.00000,12407,0
2025.10.08 09:00,613992.00000,614755.00000,613050.00000,614150.00000,16312,0
2025.10.08 10:00,614150.00000,615714.00000,613968.00000,615336.00000,15335,0
2025.10.08 11:00,615339.00000,616917.00000,615075.00000,616492.00000,12996,0
2025.10.08 12:00,616492.00000,619431.00000,616041.00000,619378.00000,12968,0
2025.10.08 13:00,619374.00000,619469.00000,616244.00000,616547.00000,13908,0
2025.10.08 14:00,616539.00000,616806.00000,615583.00000,616547.00000,11958,0
